UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
C,1,2018,39,4001092,1984820,2016272,1513028,1489121,261035,293099,27366,26232,136704,157031,5848,5536,40839,45253,1548150,1527990,275749,310514,42530,42868,152926,174793,10196,10251,1560419,1612565,1137054,1134713,242226,272184,14108,14457,132585,152787,4106,4035,30340,34389,1162852,1164015,252481,284676,24209,25972,146167,167836,7519,7819,424401,403707,375974,354408,18809,20915,13258,11775,4119,4244,1742,1501,10499,10864,385298,363975,23268,25838,18321,16896,6759,6957,2677,2432
C,1,2018,40,4020652,1992995,2027657,1526808,1504213,258384,291353,27887,26705,134074,155310,5843,5644,39999,44432,1561182,1542192,272621,308446,43120,43326,149818,172636,10157,10306,1564618,1617464,1146522,1142797,240150,270646,14382,14930,129897,151148,4100,4143,29567,33800,1171629,1171445,249892,282839,24545,26516,143088,165866,7484,7880,428377,410193,380286,361416,18234,20707,13505,11775,4177,4162,1743,1501,10432,10632,389553,370747,22729,25607,18575,16810,6730,6770,2673,2426
C,1,2018,41,3874169,1917347,1956822,1466381,1450728,246003,278557,26727,25286,134646,154874,5541,5209,38049,42168,1499163,1486629,259024,294445,41155,41304,149887,171506,9812,9701,1503064,1556255,1098009,1096702,228462,258801,13859,14127,130611,150815,3907,3797,28216,32013,1122040,1123672,237267,270118,23553,25360,143432,164841,7254,7400,414283,400567,368372,354026,17541,19756,12868,11159,4035,4059,1634,1412,9833,10155,377123,362957,21757,24327,17602,15944,6455,6665,2558,2301
C,1,2018,42,3887631,1926728,1960903,1472466,1452226,248080,280296,26581,25411,138024,157780,5316,5203,36261,39987,1503599,1486312,260691,295092,40711,40712,152346,173665,9174,9398,1513276,1561709,1104010,1098524,230893,260949,13678,14180,134054,153727,3783,3852,26858,30477,1126775,1124290,239410,271423,23253,24929,146111,167229,6848,7212,413452,399194,368456,353702,17187,19347,12903,11231,3970,4053,1533,1351,9403,9510,376824,362022,21281,23669,17458,15783,6235,6436,2326,2186
C,1,2018,43,3936509,1953308,1983201,1499978,1477706,248316,280639,26605,25172,138304,155947,5424,4973,34681,38764,1529500,1510560,260015,294855,40366,40365,152054,171248,9343,8964,1542549,1585425,1132053,1123535,232123,262223,13722,14131,134481,152109,3925,3654,26245,29773,1154190,1148478,240337,272390,23133,24937,146282,165270,7078,6877,410759,397776,367925,354171,16193,18416,12883,11041,3823,3838,1499,1319,8436,8991,375310,362082,19678,22465,17233,15428,5772,5978,2265,2087
C,1,2018,44,3815213,1882341,1932872,1443180,1436952,240276,274682,25089,24530,135478,154878,4947,4915,33371,36915,1471549,1468078,251358,288081,38402,39056,148877,169573,8656,8846,1498780,1553876,1099363,1099291,225225,257164,13105,13960,132027,151140,3624,3653,25436,28668,1120726,1123198,232902,266899,22451,24519,143558,163804,6663,6823,383561,378996,343817,337661,15051,17518,11984,10570,3451,3738,1323,1262,7935,8247,350823,344880,18456,21182,15951,14537,5319,5769,1993,2023
C,1,2018,45,3981035,1963716,2017319,1507928,1503734,253576,289010,26104,25107,137492,157246,4993,4943,33623,37279,1536424,1535138,264310,302313,39979,40261,150957,171941,8745,8882,1575160,1632773,1159250,1160810,238556,271379,13831,14390,133926,153504,3694,3665,25903,29025,1180976,1184944,246128,281026,23751,25498,145585,166226,6703,6912,388556,384546,348678,342924,15020,17631,12273,10717,3566,3742,1299,1278,7720,8254,355448,350194,18182,21287,16228,14763,5372,5715,2042,1970
C,1,2018,46,4148450,2049059,2099391,1596065,1587638,257631,293711,25637,25409,131563,150296,5036,4718,33127,37619,1624036,1619387,268160,306889,39583,41157,144635,164759,8775,8739,1672734,1726068,1258142,1254550,243044,276886,14114,14892,127976,146731,3678,3550,25780,29459,1279663,1279146,250566,286434,24294,26605,139318,159283,6747,6855,376325,373323,337923,333088,14587,16825,11523,10517,3587,3565,1358,1168,7347,8160,344373,340241,17594,20455,15289,14552,5317,5476,2028,1884
C,1,2018,47,4365209,2157407,2207802,1687579,1679553,270238,306801,26769,25960,133497,152328,4933,5004,34391,38156,1716678,1711544,281233,320103,41616,42288,146566,166824,8908,9308,1775655,1834655,1344917,1346942,255350,289742,14922,15370,129940,148666,3648,3752,26878,30183,1367409,1371992,263264,299590,25872,27731,141236,161165,6909,7295,381752,373147,342662,332611,14888,17059,11847,10590,3557,3662,1285,1252,7513,7973,349269,339552,17969,20513,15744,14557,5330,5659,1999,2013
C,1,2018,48,4251151,2105820,2145331,1655403,1641319,259382,292774,25638,24956,127883,145844,5096,4924,32418,35514,1682837,1671072,269349,304786,39888,40562,140246,159345,8963,8908,1734685,1783985,1321991,1318439,245092,276614,14320,14972,124435,142296,3828,3766,25019,27898,1342906,1341587,252034,285344,24732,26730,135096,153900,7008,7064,371135,361346,333412,322880,14290,16160,11318,9984,3448,3548,1268,1158,7399,7616,339931,329485,17315,19442,15156,13832,5150,5445,1955,1844
C,1,2018,49,4043694,1999610,2044084,1570401,1564534,247706,278200,24882,23677,122341,140057,4429,4664,29851,32952,1595511,1592018,256703,289154,38402,38568,133637,152312,7931,8461,1653212,1706411,1259452,1262819,234041,262934,14005,14362,119274,136812,3292,3507,23148,25977,1278700,1284209,240284,270861,24078,25723,129026,147483,6167,6676,346398,337673,310949,301715,13665,15266,10877,9315,3067,3245,1137,1157,6703,6975,316811,307809,16419,18293,14324,12845,4611,4829,1764,1785
C,1,2018,50,4011091,1979062,2032029,1563618,1562565,246875,280491,23699,23683,111715,129180,4515,4481,28640,31629,1587724,1588855,255359,291138,36966,38274,122405,140584,7844,8235,1645170,1703716,1263652,1269059,233608,265508,13578,14670,108726,126165,3365,3413,22241,24901,1282124,1289519,239466,273199,23483,25885,117975,135945,6160,6538,333892,328313,299966,293506,13267,14983,10121,9013,2989,3015,1150,1068,6399,6728,305600,299336,15893,17939,13483,12389,4430,4639,1684,1697
C,1,2018,51,4030862,1983961,2046901,1571327,1581400,248264,283311,23485,23467,108542,123350,4526,4498,27817,30875,1594473,1606952,256660,293701,36649,38053,118698,134275,7921,8128,1659533,1727812,1279373,1295892,235521,268853,13786,14931,105664,120374,3423,3445,21766,24317,1297221,1315778,241338,276351,23820,26138,114409,129790,6293,6480,324428,319089,291954,285508,12743,14458,9699,8536,2878,2976,1103,1053,6051,6558,297252,291174,15322,17350,12829,11915,4289,4485,1628,1648
C,1,2018,52,4191391,2064918,2126473,1635281,1643243,261097,295299,24685,24557,111022,127472,4553,4532,28280,31370,1658795,1669217,269405,305493,38439,39624,121171,138621,8007,8247,1738530,1807216,1342199,1358125,247766,280516,14722,15795,108207,124406,3505,3523,22131,24851,1360337,1378434,253534,287899,25220,27539,116987,133995,6403,6638,326388,319257,293082,285118,13331,14783,9963,8762,2815,3066,1048,1009,6149,6519,298458,290783,15871,17594,13219,12085,4184,4626,1604,1609
C,1,2018,53,4425128,2171806,2253322,1732289,1755837,269060,306762,25083,25351,111987,128587,4538,4684,28849,32101,1756336,1782352,277248,317018,39458,41439,122254,139571,8037,8456,1852334,1935025,1444955,1470977,256427,292283,15480,16676,109156,125704,3536,3684,22780,25701,1463703,1491937,262143,299764,26599,29497,118050,135225,6461,6862,319472,318297,287334,284860,12633,14479,9603,8675,2831,2883,1002,1000,6069,6400,292633,290415,15105,17254,12859,11942,4204,4346,1576,1594
C,1,2018,54,4391202,2146805,2244397,1718545,1756827,259830,296861,24363,24777,111341,129708,4290,4560,28436,31664,1742211,1782917,267685,306636,38853,40720,121404,140616,7696,8392,1846098,1940301,1448383,1485214,247617,282979,15381,16310,108728,126861,3309,3588,22680,25349,1467050,1505827,253177,290078,26738,29051,117484,136275,6180,6810,300707,304096,270162,271613,12213,13882,8982,8467,2613,2847,981,972,5756,6315,275161,277090,14508,16558,12115,11669,3920,4341,1516,1582
C,1,2018,55,4401549,2148168,2253381,1725217,1771835,258132,296320,23851,24662,108961,124717,4293,4515,27714,31332,1748331,1797560,265680,306090,37811,40818,118806,135302,7712,8222,1859310,1959101,1465400,1508647,246595,283221,15142,16474,106359,121971,3393,3588,22421,25200,1483902,1529095,251923,290350,26316,29464,115003,131099,6332,6687,288858,294280,259817,263188,11537,13099,8709,8188,2602,2746,900,927,5293,6132,264429,268465,13757,15740,11495,11354,3803,4203,1380,1535
C,1,2018,56,4378208,2132769,2245439,1731194,1783075,250090,289900,23179,24280,96623,113512,4179,4201,27504,30471,1754100,1808041,257436,299411,37405,40354,106326,123608,7484,7790,1862311,1969013,1487988,1535758,239305,277638,15099,16672,94312,110929,3359,3361,22248,24655,1506313,1555721,244539,284601,26498,29751,102788,119678,6170,6364,270458,276426,243206,247317,10785,12262,8080,7608,2311,2583,820,840,5256,5816,247787,252320,12897,14810,10907,10603,3538,3930,1314,1426
C,1,2018,57,4475855,2175528,2300327,1759476,1819938,258928,299397,23350,24601,102153,121715,4150,4333,27471,30343,1782467,1844766,266172,308557,37643,40713,111720,131842,7437,7910,1903991,2021446,1515235,1569875,248164,287148,15131,17085,99732,119070,3339,3502,22390,24766,1533771,1589913,253391,293972,26677,30240,108184,127854,6101,6539,271537,278881,244241,250063,10764,12249,8219,7516,2421,2645,811,831,5081,5577,248696,254853,12781,14585,10966,10473,3536,3988,1336,1371
C,1,2018,58,4405897,2143137,2262760,1740269,1796743,251667,292670,22492,23651,98193,116531,4038,3998,26478,29167,1762346,1820674,258486,301582,36319,39291,107638,126050,7197,7401,1888323,2000622,1511040,1562165,241521,280876,14885,16469,95945,114069,3252,3244,21680,23799,1528980,1581436,246433,287499,26126,29309,104229,122357,5919,6130,254814,262138,229229,234578,10146,11794,7607,7182,2248,2462,786,754,4798,5368,233366,239238,12053,14083,10193,9982,3409,3693,1278,1271
C,1,2018,59,4254052,2057548,2196504,1674126,1748427,239332,279789,20562,22370,95113,114471,3673,3838,24742,27609,1694727,1771039,245761,288024,33888,37482,103579,123444,6489,6923,1826894,1953006,1466982,1530300,229703,268809,13864,15787,93035,112203,2971,3140,20339,22767,1483759,1548775,234352,274982,24807,28345,100520,120023,5365,5786,230654,243498,207144,218127,9629,10980,6698,6583,2078,2268,702,698,4403,4842,210968,222264,11409,13042,9081,9137,3059,3421,1124,1137
C,1,2018,60,4266477,2057377,2209100,1681031,1767478,233825,276057,20639,22044,93791,112820,3575,3701,24516,27000,1701305,1789574,240229,284094,33915,37199,102175,121259,6439,6763,1833837,1970780,1480048,1553503,224822,265528,13901,15715,91845,110793,2923,2990,20298,22251,1496670,1571498,229537,271533,24877,28332,99310,118155,5369,5612,223540,238320,200983,213975,9003,10529,6738,6329,1946,2027,652,711,4218,4749,204635,218076,10692,12561,9038,8867,2865,3104,1070,1151
C,1,2018,61,4138212,1985824,2152388,1625357,1720385,223612,269993,19423,21172,91012,111198,3349,3475,23071,26165,1644584,1741882,229629,277783,32093,36069,98684,119225,5986,6416,1776397,1926072,1437276,1517549,215000,259798,13114,15184,89157,109060,2725,2895,19125,21586,1453067,1535082,219385,265597,23617,27651,95988,116038,5005,5399,209427,226316,188081,202836,8612,10195,6309,5988,1855,2138,624,580,3946,4579,191517,206800,10244,12186,8476,8418,2696,3187,981,1017
C,1,2018,62,4025765,1926592,2099173,1580969,1682908,212210,257153,18670,20269,89425,110679,3152,3439,22166,24725,1599390,1703049,217890,264539,30875,34302,96805,118339,5687,6199,1725962,1879408,1400648,1485447,203851,247567,12754,14568,87662,108678,2611,2802,18436,20346,1415815,1501812,207970,253051,22947,26292,94229,115343,4806,5157,200630,219765,180321,197461,8359,9586,5916,5701,1763,2001,541,637,3730,4379,183575,201237,9920,11488,7928,8010,2576,2996,881,1042
C,1,2018,63,3968112,1892187,2075925,1558803,1671311,204521,250284,17624,19332,87226,107968,3053,3307,20960,23723,1576169,1690653,209868,257277,29391,32877,94120,115194,5449,6050,1703548,1866247,1388494,1482082,196893,241397,12358,14251,85623,106122,2537,2745,17643,19650,1402975,1497868,200856,246621,22323,25649,91790,112471,4619,5115,188639,209678,170309,189229,7628,8887,5266,5081,1603,1846,516,562,3317,4073,173194,192785,9012,10656,7068,7228,2330,2723,830,935
C,1,2018,64,3735586,1771247,1964339,1470232,1592442,183569,230236,16058,17622,79435,99228,2657,2955,19296,21856,1486349,1610288,188325,236580,27151,30302,85578,105837,4812,5429,1601913,1773929,1317474,1420501,176585,222146,11320,13015,78035,97586,2207,2457,16292,18224,1331012,1435197,180085,226895,20770,23742,83529,103434,4091,4633,169334,190410,152758,171941,6984,8090,4738,4607,1400,1642,450,498,3004,3632,155337,175091,8240,9685,6381,6560,2049,2403,721,796
C,1,2018,65,3657173,1728661,1928512,1440071,1566708,173719,221950,14974,16862,79461,99667,2663,2897,17773,20428,1454781,1583402,178170,227821,25130,28848,85211,105791,4718,5265,1570452,1747134,1297209,1402612,167202,214265,10640,12552,78107,98065,2276,2434,15018,17206,1309519,1416506,170492,218781,19338,22828,83237,103431,4068,4477,158209,181378,142862,164096,6517,7685,4334,4310,1354,1602,387,463,2755,3222,145262,166896,7678,9040,5792,6020,1974,2360,650,788
C,1,2018,66,3467830,1634614,1833216,1371338,1497588,161065,208998,13800,15569,69435,89492,2321,2596,16655,18973,1385127,1513187,165172,214471,23661,27045,74579,94773,4245,4708,1487842,1665652,1238146,1346102,155327,201780,10012,11600,68245,88033,1975,2189,14137,15948,1249758,1359025,158423,205958,18420,21473,72861,92669,3664,4022,146772,167564,133192,151486,5738,7218,3788,3969,1190,1459,346,407,2518,3025,135369,154162,6749,8513,5241,5572,1718,2104,581,686
C,1,2018,67,3352809,1574685,1778124,1310483,1441551,159506,205956,13551,15185,72673,94681,2401,2509,16071,18242,1323864,1456339,163511,211331,22990,25970,77597,100116,4236,4630,1432007,1611677,1181268,1290975,153672,198828,9919,11238,71478,93189,2027,2141,13643,15306,1192529,1303243,156642,202913,18048,20467,75882,97924,3662,3968,142678,166447,129215,150576,5834,7128,3632,3947,1195,1492,374,368,2428,2936,131335,153096,6869,8418,4942,5503,1715,2192,574,662
C,1,2018,68,3283586,1542920,1740666,1292721,1420425,148881,195431,12894,14256,71062,90773,2313,2509,15049,17272,1305215,1434495,152558,200452,21964,24669,75544,95610,4089,4507,1409973,1585440,1172074,1279636,143606,188842,9483,10770,70004,89459,1957,2121,12849,14612,1182670,1291405,146417,192712,17307,19789,73988,93703,3513,3873,132947,155226,120647,140789,5275,6589,3411,3486,1058,1314,356,388,2200,2660,122545,143090,6141,7740,4657,4880,1556,1907,576,634
C,1,2018,69,3189094,1494712,1694382,1260735,1394172,138663,183384,12038,13455,66996,84553,2160,2367,14120,16451,1272420,1407693,142131,188106,20548,23369,71242,89173,3774,4197,1372558,1549345,1149814,1262500,133817,177397,9015,10219,65966,83306,1838,2025,12108,13898,1159756,1273804,136482,181004,16405,18839,69752,87330,3267,3616,122154,145037,110921,131672,4846,5987,3023,3236,1030,1247,322,342,2012,2553,112664,133889,5649,7102,4143,4530,1490,1843,507,581
C,1,2018,70,3258352,1525779,1732573,1307410,1451291,128728,171380,11541,12754,62133,78717,2029,2120,13938,16311,1319086,1464820,132105,175910,20153,22874,66058,83134,3619,3898,1408818,1593153,1200999,1324336,124301,165680,8590,9762,61192,77598,1745,1818,11991,13959,1210974,1335795,126879,169225,16139,18608,64668,81505,3166,3402,116961,139420,106411,126955,4427,5700,2951,2992,941,1119,284,302,1947,2352,108112,129025,5226,6685,4014,4266,1390,1629,453,496
C,1,2018,71,2867888,1337523,1530365,1147714,1283040,109826,148798,10247,11345,55667,71034,1801,1834,12268,14314,1158070,1294923,112692,152677,17752,19990,59125,75045,3228,3471,1233654,1403742,1053099,1167770,105882,143563,7690,8738,54916,69953,1540,1563,10527,12155,1061953,1177760,108061,146540,14260,16234,57973,73494,2784,3015,103869,126623,94615,115270,3944,5235,2557,2607,751,1081,261,271,1741,2159,96117,117163,4631,6137,3492,3756,1152,1551,444,456
C,1,2018,72,2365828,1094388,1271440,928308,1053695,96357,132631,8518,9738,49469,61643,1607,1757,10129,11976,936728,1063588,98768,135886,14530,16856,52532,65101,2882,3183,1000217,1154576,842356,947079,92794,127855,6284,7323,48729,60719,1392,1504,8662,10096,849490,955340,94611,130313,11514,13443,51454,63745,2510,2762,94171,116864,85952,106616,3563,4776,2234,2415,740,924,215,253,1467,1880,87238,108248,4157,5573,3016,3413,1078,1356,372,421
C,1,2018,73,2327107,1068917,1258190,912260,1047971,90746,127713,7995,9307,46772,59770,1423,1628,9721,11801,920438,1057726,93046,131021,13789,16376,49610,63090,2649,3057,983079,1149151,833797,948278,87513,123467,6008,7043,46143,58901,1231,1404,8387,10058,840800,956521,89268,126005,11117,13211,48676,61823,2329,2686,85838,109039,78463,99693,3233,4246,1987,2264,629,869,192,224,1334,1743,79638,101205,3778,5016,2672,3165,934,1267,320,371
C,1,2018,74,2310168,1055002,1255166,910234,1060297,84708,120950,7298,8760,42524,52566,1308,1369,8930,11224,917783,1069678,86656,123988,12831,15592,45010,55585,2452,2688,977038,1153340,838861,967136,81755,116973,5569,6734,41914,51792,1152,1184,7787,9521,845431,975028,83260,119275,10489,12693,44128,54429,2172,2356,77964,101826,71373,93161,2953,3977,1729,2026,610,774,156,185,1143,1703,72352,94650,3396,4713,2342,2899,882,1156,280,332
C,1,2018,75,2196968,997481,1199487,860705,1012970,79122,114862,6822,8066,41454,51993,1120,1340,8258,10256,867638,1021503,81067,117634,11935,14371,43739,54749,2069,2488,925722,1102589,794981,924337,76338,110989,5314,6143,40938,51250,966,1133,7185,8737,800992,931563,77847,113098,9879,11667,42964,53667,1799,2157,71759,96898,65724,88633,2784,3873,1508,1923,516,743,154,207,1073,1519,66646,89940,3220,4536,2056,2704,775,1082,270,331
C,1,2018,76,1898289,853373,1044916,734067,879296,68516,101998,6038,7077,36468,46246,1021,1141,7263,9158,740132,886905,70197,104455,10434,12670,38585,48764,1900,2177,789268,959728,675358,801056,66093,98764,4644,5491,35992,45593,895,957,6286,7867,680583,807553,67378,100662,8541,10414,37872,47800,1678,1879,64105,85188,58709,78240,2423,3234,1394,1586,476,653,126,184,977,1291,59549,79352,2819,3793,1893,2256,713,964,222,298
C,1,2018,77,1759407,782019,977388,669164,819232,63604,96970,5534,6724,35961,44990,977,1100,6779,8372,674845,826187,65122,99242,9589,11724,38041,47373,1802,2084,720652,893802,612877,742520,61294,93700,4236,5189,35508,44358,854,918,5883,7117,617791,748374,62453,95433,7806,9535,37362,46461,1590,1788,61367,83586,56287,76712,2310,3270,1298,1535,453,632,123,182,896,1255,57054,77813,2669,3809,1783,2189,679,912,212,296
C,1,2018,78,1622436,718065,904371,615323,758264,58142,89821,4848,6056,32808,41178,856,1109,6088,7943,620456,764861,59535,91954,8422,10808,34651,43412,1599,2060,661834,827248,563768,687487,55968,86789,3710,4671,32377,40593,738,918,5273,6790,568186,693110,57036,88399,6861,8841,34034,42556,1406,1750,56231,77123,51555,70777,2174,3032,1138,1385,431,585,118,191,815,1153,52270,71751,2499,3555,1561,1967,617,856,193,310
C,1,2018,79,1543041,676971,866070,583706,731925,52538,82865,4512,5672,29981,37587,744,948,5490,7073,588337,737821,53777,84757,7843,9869,31609,39605,1365,1775,625320,793345,536208,665134,50638,80014,3489,4357,29614,37069,628,783,4743,5988,540183,670086,51572,81448,6423,7995,31060,38833,1187,1494,51651,72725,47498,66791,1900,2851,1023,1315,367,518,116,165,747,1085,48154,67735,2205,3309,1420,1874,549,772,178,281
C,1,2018,80,1413527,613012,800515,527852,674561,47846,77622,3950,5165,27640,35757,704,909,5020,6501,532134,679988,49030,79404,6914,8938,29142,37611,1270,1702,565690,733510,484277,613032,46140,74983,3029,3982,27305,35252,597,752,4342,5509,487970,617594,47031,76328,5649,7277,28646,36876,1088,1450,47322,67005,43575,61529,1706,2639,921,1183,335,505,107,157,678,992,44164,62394,1999,3076,1265,1661,496,735,182,252
C,1,2018,81,1301892,555909,745983,480088,631018,42364,71086,3489,4657,24876,32554,604,786,4488,5882,483881,635899,43371,72705,6074,8076,26315,34261,1138,1465,512348,682969,439865,572931,40732,68668,2713,3564,24593,32106,522,674,3923,5026,443157,577075,41492,69914,5013,6535,25901,33622,1007,1275,43561,63014,40223,58087,1632,2418,776,1093,283,448,82,112,565,856,40724,58824,1879,2791,1061,1541,414,639,131,190
C,1,2018,82,1216265,511275,704990,441597,595332,39579,67989,3146,4391,22414,30901,558,724,3981,5653,444929,600031,40489,69486,5444,7667,23638,32551,1071,1367,471069,645822,404490,540832,38069,65743,2426,3343,22148,30465,488,599,3448,4840,407369,544825,38761,66898,4464,6214,23238,31916,939,1170,40206,59168,37107,54500,1510,2246,720,1048,266,436,70,125,533,813,37560,55206,1728,2588,980,1453,400,635,132,197
C,1,2018,83,1117601,462500,655101,400896,556228,35002,62097,2738,3907,19791,27111,496,629,3577,5129,403961,560491,35792,63473,4765,6918,20921,28639,938,1221,426680,601209,367671,506485,33776,60104,2107,2959,19540,26715,428,532,3158,4414,370373,510139,34400,61171,3931,5597,20545,28069,828,1053,35820,53892,33225,49743,1226,1993,631,948,251,396,68,97,419,715,33588,50352,1392,2302,834,1321,376,570,110,168
C,1,2018,84,988072,401853,586219,348858,497008,29744,55310,2344,3346,17392,25408,459,557,3056,4590,351461,500835,30413,56512,4082,5980,18391,26776,829,1126,371097,538218,320375,452641,28684,53513,1796,2551,17180,25064,391,489,2671,3960,322647,455924,29196,54443,3339,4877,18086,26286,719,991,30756,48001,28483,44367,1060,1797,548,795,212,344,68,68,385,630,28814,44911,1217,2069,743,1103,305,490,110,135
C,1,2018,85,947519,376514,571005,327554,485734,27739,53206,2142,3269,15871,24006,399,534,2809,4256,329932,489308,28381,54357,3687,5722,16798,25225,750,1054,348175,525673,301256,443826,26759,51502,1627,2520,15676,23685,360,461,2497,3679,303366,446896,27269,52423,3020,4702,16514,24748,681,918,28339,45332,26298,41908,980,1704,515,749,195,321,39,73,312,577,26566,42412,1112,1934,667,1020,284,477,69,136
C,1,2018,86,846209,330603,515606,291832,444921,21362,43315,1706,2701,13051,20472,336,435,2316,3762,293819,448075,21894,44316,2980,4887,13814,21539,632,893,305602,475853,268467,408029,20633,41962,1288,2043,12909,20216,285,378,2020,3225,270185,410714,21063,42731,2403,3954,13603,21163,544,777,25001,39753,23365,36892,729,1353,418,658,142,256,51,57,296,537,23634,37361,831,1585,577,933,211,376,88,116
C,1,2018,87,802347,305282,497065,268198,427856,20277,41946,1600,2579,12675,20642,322,432,2210,3610,270072,430892,20766,42919,2833,4623,13411,21716,597,844,281793,457941,246348,391512,19500,40623,1194,1929,12536,20410,286,363,1929,3104,247989,394105,19879,41367,2278,3725,13189,21363,534,737,23489,39124,21850,36344,777,1323,406,650,139,232,36,69,281,506,22083,36787,887,1552,555,898,222,353,63,107
C,1,2018,88,695346,257462,437884,226614,377469,16945,37427,1350,2140,10425,17444,273,389,1855,3015,228202,379968,17371,38270,2393,3861,11005,18303,517,755,237758,404822,208256,346722,16327,36294,1018,1639,10313,17213,241,338,1603,2616,209622,348882,16655,36957,1936,3166,10823,17973,453,662,19704,33062,18358,30747,618,1133,332,501,112,231,32,51,252,399,18580,31086,716,1313,457,695,182,330,64,93
C,1,2018,89,616826,222555,394271,196818,341313,14020,32582,1131,1853,8825,15380,197,335,1564,2808,198127,343658,14383,33368,2030,3465,9326,16167,379,683,205965,365526,181315,314706,13503,31532,849,1395,8737,15199,176,278,1385,2416,182467,316701,13797,32152,1664,2826,9193,15895,339,586,16590,28745,15503,26607,517,1050,282,458,88,181,21,57,179,392,15660,26957,586,1216,366,639,133,272,40,97
C,1,2018,90,541129,189053,352076,167040,305675,11896,28791,907,1641,7709,13308,160,263,1341,2398,168180,307677,12188,29406,1654,3074,8138,13968,331,569,175651,327690,154487,283039,11515,27927,688,1235,7634,13153,138,223,1189,2113,155495,284796,11751,28416,1354,2528,8026,13742,294,494,13402,24386,12553,22636,381,864,219,406,75,155,22,40,152,285,12685,22881,437,990,300,546,112,226,37,75
C,1,2018,91,454076,153753,300323,135929,261184,9608,24123,734,1398,6269,11352,118,245,1095,2021,136868,262904,9853,24696,1348,2530,6611,11906,260,481,142794,279863,125703,242225,9254,23377,575,1066,6204,11211,101,220,957,1764,126525,243709,9443,23841,1123,2075,6505,11710,219,434,10959,20460,10226,18959,354,746,159,332,65,141,17,25,138,257,10343,19195,410,855,225,455,106,196,41,47
C,1,2018,92,383463,124888,258575,109972,224788,7894,20706,594,1101,5433,9989,94,197,901,1794,110736,226281,8119,21229,1092,2142,5716,10463,204,403,116141,241504,101802,208953,7644,20085,443,843,5381,9876,80,172,791,1575,102468,210263,7827,20515,881,1777,5638,10288,179,350,8747,17071,8170,15835,250,621,151,258,52,113,14,25,110,219,8268,16018,292,714,211,365,78,175,25,53
C,1,2018,93,320974,100874,220100,88927,192165,6197,17106,478,991,4505,8193,78,179,689,1466,89505,193387,6370,17540,861,1845,4737,8579,159,348,94066,206289,82563,179340,5994,16615,361,759,4466,8104,71,155,611,1316,83077,180437,6131,16981,713,1535,4671,8453,145,310,6808,13811,6364,12825,203,491,117,232,39,89,7,24,78,150,6428,12950,239,559,148,310,66,126,14,38
C,1,2018,94,250017,76743,173274,67383,151334,4722,13252,358,696,3627,6723,65,132,588,1137,67878,152278,4881,13599,673,1372,3818,7012,131,252,71153,162731,62160,141539,4549,12871,270,539,3595,6656,56,117,523,1009,62603,142373,4679,13160,554,1149,3769,6914,112,227,5590,10543,5223,9795,173,381,88,157,32,67,9,15,65,128,5275,9905,202,439,119,223,49,98,19,25
