UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
P,8,2018,100,94493,21361,73132,17512,60938,1592,7009,137,345,1866,4177,34,82,220,581,17688,61401,1663,7232,248,659,1939,4323,70,163,20030,69336,16298,57462,1546,6857,111,296,1855,4145,31,73,189,503,16450,57862,1604,7040,205,576,1918,4270,61,144,1331,3796,1214,3476,46,152,26,49,11,32,3,9,31,78,1238,3539,59,192,43,83,21,53,9,19
P,9,2018,999,327393824,161320358,166073466,123933111,125973286,21074976,22894352,2118868,2085851,9282349,10136699,416501,402418,4494553,4580860,127934345,130029974,23090256,24994082,3456314,3485793,10953342,11804227,815250,804311,131193532,136530535,97543704,100139616,19612318,21383393,1189220,1225806,8973348,9827143,302451,295823,3572491,3658754,100722922,103376848,21199828,23046751,2140114,2241870,10389213,11239300,614841,612191,30126826,29542931,26389407,25833670,1462658,1510959,929648,860045,309001,309556,114050,106595,922062,922106,27211423,26653126,1890428,1947331,1316200,1243923,564129,564927,200409,192120
P,9,2018,0,3808599,1945937,1862662,1355719,1294671,305577,297757,36564,34863,114969,107995,7205,6786,125903,120590,1471513,1405554,375126,364661,60086,57461,161532,152313,15838,14959,1445255,1379957,946954,900243,271049,264345,14608,14091,107256,100582,4483,4187,100905,96509,1040267,989461,327625,318695,29726,28612,146042,137455,10820,10179,500682,482705,408765,394428,34528,33412,21956,20772,7713,7413,2722,2599,24998,24081,431246,416093,47501,45966,30360,28849,15490,14858,5018,4780
P,9,2018,1,3882967,1986057,1896910,1386023,1320375,307221,299129,35925,34595,122534,114790,7357,6969,126997,121052,1502736,1431661,376518,365863,59820,57492,170157,159465,16237,15265,1476946,1406604,966231,916581,273573,266475,15569,14808,114946,107485,4716,4367,101911,96888,1060358,1006115,329886,320678,31060,29584,154753,144661,11300,10457,509111,490306,419792,403794,33648,32654,20356,19787,7588,7305,2641,2602,25086,24164,442378,425546,46632,45185,28760,27908,15404,14804,4937,4808
P,9,2018,2,3991608,2039620,1951988,1437859,1370564,307658,301217,35554,34300,123050,116052,7286,6981,128213,122874,1555736,1483579,377160,368332,60079,57830,171152,161643,16257,15468,1516840,1449861,1003765,953617,274272,268947,16078,15592,115352,108801,4617,4405,102756,98499,1098716,1044687,330736,323506,32000,30881,155479,146816,11242,10659,522780,502127,434094,416947,33386,32270,19476,18708,7698,7251,2669,2576,25457,24375,457020,438892,46424,44826,28079,26949,15673,14827,5015,4809
P,9,2018,3,4030673,2060845,1969828,1453158,1384445,312558,304429,35027,33968,124790,117318,7220,6976,128092,122692,1570940,1497262,381896,371399,59683,57544,172746,162828,16188,15453,1536823,1464756,1016437,964073,279044,271967,16499,15718,117353,110168,4597,4398,102893,98432,1111523,1055039,335413,326428,32619,31054,157492,148189,11259,10685,524022,505072,436721,420372,33514,32462,18528,18250,7437,7150,2623,2578,25199,24260,459417,442223,46483,44971,27064,26490,15254,14639,4929,4768
P,9,2018,4,4032826,2063351,1969475,1457236,1384968,313108,304912,35341,34078,123710,117055,6985,6708,126971,121754,1573990,1496917,381469,371402,59955,57604,171424,162032,15999,15195,1542740,1469648,1023412,968767,279417,272397,16791,16155,116598,110291,4521,4330,102001,97708,1117694,1059060,334954,326485,32929,31528,156551,147847,11199,10623,520611,499827,433824,416201,33691,32515,18550,17923,7112,6764,2464,2378,24970,24046,456296,437857,46515,44917,27026,26076,14873,14185,4800,4572
P,9,2018,5,4007199,2047718,1959481,1445249,1379089,311494,303524,35239,33763,123682,116730,6892,6608,125162,119767,1560235,1489037,378484,368508,59615,57197,171030,161298,15947,15109,1532255,1462192,1014799,963827,278638,271828,16961,16254,116844,110022,4514,4251,100499,96010,1107593,1052404,333022,324607,32941,31597,156500,147232,11195,10474,515463,497289,430450,415262,32856,31696,18278,17509,6838,6708,2378,2357,24663,23757,452642,436633,45462,43901,26674,25600,14530,14066,4752,4635
P,9,2018,6,4018042,2053188,1964854,1454358,1387649,311882,302782,35797,34731,120884,114873,6738,6485,123529,118334,1567783,1496308,378034,366669,60250,58169,167308,158899,15660,14959,1532923,1462569,1019031,967379,279448,271556,17024,16439,114151,108350,4357,4170,98912,94675,1110302,1054752,333015,323313,33026,31755,152970,145087,10934,10392,520265,502285,435327,420270,32434,31226,18773,18292,6733,6523,2381,2315,24617,23659,457481,441556,45019,43356,27224,26414,14338,13812,4726,4567
P,9,2018,7,4067104,2080444,1986660,1482221,1410916,315063,306085,34874,33812,117583,111599,6652,6339,124051,117909,1596175,1519162,381572,369571,59677,57536,163882,155364,15614,14796,1546823,1472895,1031756,977848,283473,275317,17341,16452,110988,105280,4275,4066,98990,93932,1123130,1064507,337235,326567,33526,31890,149543,141683,10852,10234,533621,513765,450465,433068,31590,30768,17533,17360,6595,6319,2377,2273,25061,23977,473045,454655,44337,43004,26151,25646,14339,13681,4762,4562
P,9,2018,8,4069779,2077385,1992394,1488882,1422906,312671,303661,33604,32608,113911,109482,6273,6084,122044,117653,1601179,1531018,378029,367221,58422,56741,158928,152423,15022,14435,1538782,1472542,1029821,979794,282939,274727,17214,16938,107689,103576,4164,4036,96955,93471,1119455,1066076,335561,325841,33295,32653,145085,139315,10586,10142,538603,519852,459061,443112,29732,28934,16390,15670,6222,5906,2109,2048,25089,24182,481724,464942,42468,41380,25127,24088,13843,13108,4436,4293
P,9,2018,9,4045978,2063755,1982223,1485170,1419584,311660,304328,33016,32061,109981,106361,6274,6126,117654,113763,1593238,1524100,374760,366188,57098,55018,153199,147506,14581,14207,1530888,1468153,1029312,980160,282559,275807,17436,16953,103926,100588,4258,4114,93397,90531,1115493,1063722,333509,325834,32967,31817,139834,134901,10364,10039,532867,514070,455858,439424,29101,28521,15580,15108,6055,5773,2016,2012,24257,23232,477745,460378,41251,40354,24131,23201,13365,12605,4217,4168
P,9,2018,10,4172679,2130245,2042434,1535972,1465240,322715,314729,34046,32726,113472,109401,6345,6162,117695,114176,1643921,1570008,386014,377067,57928,56000,156429,150397,14939,14142,1580348,1515300,1063953,1013326,292899,285977,17864,17450,107448,103605,4292,4126,93892,90816,1150413,1096995,344315,336545,33414,32448,143301,137714,10633,9996,549897,527134,472019,451914,29816,28752,16182,15276,6024,5796,2053,2036,23803,23360,493508,473013,41699,40522,24514,23552,13128,12683,4306,4146
P,9,2018,11,4208011,2148840,2059171,1556153,1485656,324111,314980,34715,33408,112673,107756,6318,6268,114870,111103,1661545,1587415,385540,375108,58658,56518,154484,147638,14721,14324,1595214,1526975,1080130,1028237,294604,286392,18063,17808,106668,102076,4280,4187,91469,88275,1164429,1109401,344416,335134,33649,32702,141414,135265,10467,10096,553626,532196,476023,457419,29507,28588,16652,15600,6005,5680,2038,2081,23401,22828,497116,478014,41124,39974,25009,23816,13070,12373,4254,4228
P,9,2018,12,4175349,2133426,2041923,1553833,1480057,317466,309230,34339,32879,111188,107482,6228,6026,110372,106249,1654998,1577409,375722,365929,57679,55282,151864,146054,14285,13671,1590525,1520249,1085571,1030207,289265,281687,18034,17574,105282,102060,4226,4045,88147,84676,1166683,1108081,336645,327877,33234,32106,139368,134250,10187,9667,542901,521674,468262,449850,28201,27543,16305,15305,5906,5422,2002,1981,22225,21573,488315,469328,39077,38052,24445,23176,12496,11804,4098,4004
P,9,2018,13,4162454,2125092,2037362,1555483,1481084,312247,303933,33877,33037,111927,110757,6250,6159,105308,102392,1651887,1574646,367171,357820,56704,55102,150876,148240,13855,13559,1592078,1525931,1094533,1038907,284784,277491,17999,17613,106368,105510,4275,4274,84119,82136,1171863,1114205,329522,321608,32886,32047,139024,137057,9890,9797,533014,511431,460950,442177,27463,26442,15878,15424,5559,5247,1975,1885,21189,20256,480024,460441,37649,36212,23818,23055,11852,11183,3965,3762
P,9,2018,14,4160256,2122112,2038144,1559773,1487959,309184,300918,33062,32108,112405,112437,6116,5862,101572,98860,1652637,1578317,361408,352191,55444,53932,150355,148896,13652,13127,1602429,1536885,1108961,1053564,282898,275475,17914,17243,106903,107189,4250,4074,81503,79340,1183776,1126305,325476,317454,32763,31778,138888,137872,9907,9458,519683,501259,450812,434395,26286,25443,15148,14865,5502,5248,1866,1788,20069,19520,468861,452012,35932,34737,22681,22154,11467,11024,3745,3669
P,9,2018,15,4144495,2113336,2031159,1557541,1486461,307537,299733,32656,31635,112198,112638,6053,5754,97351,94938,1646391,1573167,357301,348415,54772,53241,148254,147780,13378,12732,1602785,1536950,1114327,1057148,281628,275048,17608,16988,106856,107503,4208,4034,78158,76229,1185938,1127039,322348,314880,32333,31440,137210,137034,9676,9309,510551,494209,443214,429313,25909,24685,15048,14647,5342,5135,1845,1720,19193,18709,460453,446128,34953,33535,22439,21801,11044,10746,3702,3423
P,9,2018,16,4144572,2113765,2030807,1558374,1487296,313288,305333,32822,31412,109947,109170,5916,5721,93418,91875,1643530,1570851,360772,352685,54694,53107,144264,142402,13002,12563,1606698,1540886,1117193,1060882,287789,280794,17872,17158,104738,104256,4175,4003,74931,73793,1185727,1128291,326712,319595,32425,31703,133553,132159,9540,9179,507067,489921,441181,426414,25499,24539,14950,14254,5209,4914,1741,1718,18487,18082,457803,442560,34060,33090,22269,21404,10711,10243,3462,3384
P,9,2018,17,4224478,2156212,2068266,1586895,1513387,323152,314135,32778,31640,114115,112707,5873,5745,93399,90652,1671769,1595948,370634,360553,55113,53338,148329,145473,12977,12640,1647229,1578758,1143647,1086690,297459,289818,18090,17549,108983,107851,4156,3978,74894,72872,1211865,1153290,336256,327945,33157,32210,137807,135460,9500,9196,508983,489508,443248,426697,25693,24317,14688,14091,5132,4856,1717,1767,18505,17780,459904,442658,34378,32608,21956,21128,10522,10013,3477,3444
P,9,2018,18,4313839,2205763,2108076,1620037,1537594,335849,326073,33825,32403,117625,116343,6068,5772,92359,89891,1704118,1619044,382496,372146,56632,54480,151007,148554,13062,12653,1691471,1616909,1171548,1109639,310131,301433,18816,17990,112500,111457,4345,4076,74131,72314,1239193,1175361,348247,339229,34236,33079,140708,138560,9670,9289,514292,491167,448489,427955,25718,24640,15009,14413,5125,4886,1723,1696,18228,17577,464925,443683,34249,32917,22396,21401,10299,9994,3392,3364
P,9,2018,19,4270278,2186650,2083628,1611273,1525480,330041,319019,32992,31843,116460,114556,6031,5568,89853,87162,1692857,1604314,375187,363597,55551,53917,148681,145412,13148,12288,1685455,1605653,1173968,1108757,304916,295047,18526,17995,111418,109790,4332,3980,72295,70084,1239806,1172289,341956,331662,34021,33226,138576,135656,9744,9098,501195,477975,437305,416723,25125,23972,14466,13848,5042,4766,1699,1588,17558,17078,453051,432025,33231,31935,21530,20691,10105,9756,3404,3190
P,9,2018,20,4285486,2195075,2090411,1615121,1527191,333041,321999,33052,31834,120052,118517,6072,5654,87737,85216,1694426,1604481,376754,365037,55538,53810,151422,148497,13022,12135,1698292,1618008,1181291,1114962,308312,298476,18510,18005,115047,113717,4383,4037,70749,68811,1245371,1177541,344250,333919,34022,33326,141583,138986,9761,9021,496783,472403,433830,412229,24729,23523,14542,13829,5005,4800,1689,1617,16988,16405,449055,426940,32504,31118,21516,20484,9839,9511,3261,3114
P,9,2018,21,4288729,2196510,2092219,1616725,1528892,331211,321037,32588,31441,125152,122689,6100,5548,84734,82612,1693411,1603477,372654,362053,54951,53466,155788,151969,12768,11996,1703255,1625230,1185475,1120696,306979,298217,18239,17874,120219,117977,4422,4017,67921,66449,1247112,1180759,340694,331785,33665,33246,146074,142722,9554,8980,493255,466989,431250,408196,24232,22820,14349,13567,4933,4712,1678,1531,16813,16163,446299,422718,31960,30268,21286,20220,9714,9247,3214,3016
P,9,2018,22,4331817,2221364,2110453,1634367,1541013,331702,322832,32960,31191,132653,128925,6326,5754,83356,80738,1709691,1613713,371677,362391,55713,53224,162764,157830,13017,12300,1728535,1645150,1203220,1133826,307702,300444,18476,17627,127772,124160,4584,4153,66781,64940,1263700,1192406,340191,332816,34140,32961,153309,148574,9775,9268,492829,465303,431147,407187,24000,22388,14484,13564,4881,4765,1742,1601,16575,15798,445991,421307,31486,29575,21573,20263,9455,9256,3242,3032
P,9,2018,23,4434348,2278425,2155923,1668133,1568210,348974,336281,33610,31941,139175,134106,6547,6184,81986,79201,1741719,1639172,387814,374889,56838,54115,168815,162339,13370,12824,1778398,1684877,1230226,1156156,324338,313008,19092,18201,134226,129355,4775,4487,65741,63670,1289240,1213313,355864,344414,35394,33867,159413,153217,10086,9680,500027,471046,437907,412054,24636,23273,14518,13740,4949,4751,1772,1697,16245,15531,452479,425859,31950,30475,21444,20248,9402,9122,3284,3144
P,9,2018,24,4511689,2318392,2193297,1687961,1585694,364397,351138,33945,32622,145717,139537,6583,6350,79789,77956,1759195,1655200,401353,388359,57403,55405,174711,167391,13616,12948,1814868,1721591,1246492,1172997,339461,327873,19512,18580,140800,134823,4854,4637,63749,62681,1303401,1228908,369306,358176,35988,34804,165403,158406,10332,9803,503524,471706,441469,412697,24936,23265,14433,14042,4917,4714,1729,1713,16040,15275,455794,426292,32047,30183,21415,20601,9308,8985,3284,3145
P,9,2018,25,4604694,2368794,2235900,1721268,1610912,378058,362959,35357,33586,150789,146786,6950,6386,76372,75271,1789191,1677735,412590,398201,58271,56376,179072,173786,13760,12963,1858253,1762177,1273311,1196030,352546,339471,20364,19563,145933,142004,5088,4687,61011,60422,1327615,1249709,380263,367937,36500,35829,170003,164967,10436,9822,510541,473723,447957,414882,25512,23488,14993,14023,4856,4782,1862,1699,15361,14849,461576,428026,32327,30264,21771,20547,9069,8819,3324,3141
P,9,2018,26,4712722,2420297,2292425,1760046,1651149,384488,370580,36961,34232,156594,155560,7055,6569,75153,74335,1826515,1716809,417099,404143,60467,56959,184786,183200,13952,13285,1901373,1812646,1305083,1231161,358495,346279,21344,20147,151646,150669,5124,4815,59681,59575,1357834,1283819,384244,373188,37893,36376,175749,174240,10568,10016,518924,479779,454963,419988,25993,24301,15617,14085,4948,4891,1931,1754,15472,14760,468681,432990,32855,30955,22574,20583,9037,8960,3384,3269
P,9,2018,27,4814789,2456036,2358753,1785947,1693892,387969,382619,37143,33879,165168,167878,7821,6928,71988,73557,1848612,1758005,418537,415687,59670,56063,193289,196296,15071,14042,1939595,1883017,1334911,1279952,361282,356736,21256,20118,159872,162523,5718,5130,56556,58558,1384003,1330908,385050,382950,36900,35743,183793,186699,11408,10780,516441,475736,451036,413940,26687,25883,15887,13761,5296,5355,2103,1798,15432,14999,464609,427097,33487,32737,22770,20320,9496,9597,3663,3262
P,9,2018,28,4830795,2458443,2372352,1796433,1708058,381003,379850,36633,33293,168994,174313,7962,7200,67418,69638,1855248,1769001,408712,410501,57757,54797,196051,201114,14768,13835,1943531,1903126,1346275,1299864,354424,353769,20615,19823,163643,169058,5747,5378,52827,55234,1392182,1348087,375693,377858,35235,34903,186786,191930,11108,10629,514912,469226,450158,408194,26579,26081,16018,13470,5351,5255,2215,1822,14591,14404,463066,420914,33019,32643,22522,19894,9265,9184,3660,3206
P,9,2018,29,4645615,2363006,2282609,1733132,1642492,357167,361108,34872,31552,167948,176139,7808,6802,62079,64516,1787276,1698622,382232,389060,54732,51460,192799,201505,14003,13124,1872992,1839553,1304562,1256690,332014,336539,19370,18775,162933,171034,5715,5131,48398,51384,1346607,1301222,350971,358478,32980,32836,184250,192890,10654,10196,490014,443056,428570,385802,25153,24569,15502,12777,5015,5105,2093,1671,13681,13132,440669,397400,31261,30582,21752,18624,8549,8615,3349,2928
P,9,2018,30,4539766,2302745,2237021,1703904,1622151,333875,342036,34366,30635,164390,174062,7641,6833,58569,61304,1754725,1675574,356904,368233,52998,49653,188379,198331,13760,12856,1815374,1799414,1276651,1240809,309696,318052,18753,17846,159518,169166,5545,5134,45211,48407,1315727,1282911,326839,338237,31264,31168,180043,189966,10358,9948,487371,437607,427253,381342,24179,23984,15613,12789,4872,4896,2096,1699,13358,12897,438998,392663,30065,29996,21734,18485,8336,8365,3402,2908
P,9,2018,31,4430263,2248452,2181811,1676186,1589733,316272,326037,32810,29518,160862,171157,7588,6641,54734,58725,1723583,1640901,337713,350879,50694,48072,183139,194446,13371,12399,1770941,1752878,1256600,1215389,293152,302786,17623,17196,156101,166519,5427,4943,42038,46045,1292746,1255366,308955,321775,29630,30065,175178,186516,10061,9535,477511,428933,419586,374344,23120,23251,15187,12322,4761,4638,2161,1698,12696,12680,430837,385535,28758,29104,21064,18007,7961,7930,3310,2864
P,9,2018,32,4437402,2249971,2187431,1687314,1603326,308102,320611,32614,29470,161373,171400,7582,6726,52986,55898,1733327,1651743,328285,343827,49964,47835,183114,193425,13300,12343,1769187,1757421,1264310,1227457,285099,297360,17246,16891,156581,166894,5414,5052,40537,43767,1299346,1265194,299738,315086,28866,29747,175118,185731,9947,9556,480784,430010,423004,375869,23003,23251,15368,12579,4792,4506,2168,1674,12449,12131,433981,386549,28547,28741,21098,18088,7996,7694,3353,2787
P,9,2018,33,4468363,2259012,2209351,1701066,1622694,304786,320630,32176,29397,161950,174584,7514,6742,51520,55304,1745663,1670686,324176,342868,49671,47718,182866,196759,13092,12430,1774984,1775556,1274676,1243099,282187,297513,16646,16805,157270,170032,5332,5120,38873,42987,1308056,1280233,296035,314065,28195,29603,175074,189012,9752,9690,484028,433795,426390,379595,22599,23117,15530,12592,4680,4552,2182,1622,12647,12317,437607,390453,28141,28803,21476,18115,7792,7747,3340,2740
P,9,2018,34,4354995,2191489,2163506,1651973,1589898,290671,310668,31357,28810,161155,174328,7206,6462,49127,53340,1694515,1636072,308759,331577,48183,46877,181324,196053,12646,12054,1722507,1735841,1238488,1215176,269043,288263,16315,16350,156524,169982,5133,4819,37004,41251,1270308,1250740,281868,303679,27429,28894,173652,188505,9424,9273,468982,427665,413485,374722,21628,22405,15042,12460,4631,4346,2073,1643,12123,12089,424207,385332,26891,27898,20754,17983,7672,7548,3222,2781
P,9,2018,35,4359894,2189193,2170701,1654909,1596528,288384,311065,31528,29071,158621,174499,7259,6613,48492,52925,1696833,1642210,306174,331619,48307,47407,178464,195846,12579,12217,1720032,1739758,1240888,1219388,266947,288101,16217,16358,154028,170135,5247,4939,36705,40837,1272369,1254430,279562,303230,27474,29089,170884,188355,9461,9409,469161,430943,414021,377140,21437,22964,15311,12713,4593,4364,2012,1674,11787,12088,424464,387780,26612,28389,20833,18318,7580,7491,3118,2808
P,9,2018,36,4382912,2196269,2186643,1663769,1610204,288527,313994,31206,28758,157731,174888,7273,6659,47763,52140,1705067,1655145,305973,334444,48074,47039,177041,195634,12592,12173,1723959,1748690,1246732,1226285,267013,290909,16089,15987,153049,170313,5190,4912,35886,40284,1277495,1260813,279300,306003,27346,28765,169324,187969,9407,9325,472310,437953,417037,383919,21514,23085,15117,12771,4682,4575,2083,1747,11877,11856,427572,394332,26673,28441,20728,18274,7717,7665,3185,2848
P,9,2018,37,4313741,2156882,2156859,1640396,1593233,283296,309828,30024,28416,149591,168437,7050,6179,46525,50766,1680388,1637039,300153,329823,46748,46353,168330,188367,12263,11571,1697766,1726508,1234675,1215826,262573,287332,15361,15886,145047,163958,5051,4509,35059,38997,1264579,1249272,274483,301954,26589,28342,160887,180938,9167,8825,459116,430351,405721,377407,20723,22496,14663,12530,4544,4479,1999,1670,11466,11769,415809,387767,25670,27869,20159,18011,7443,7429,3096,2746
